,file,latitude,longitude,Males,Females,Others
116,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0006.JPG,48.1976,30.285,0,0,0
117,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0007.JPG,47.6567,29.7975,0,0,0
118,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0008.JPG,47.166,29.3591,0,0,0
119,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0009.JPG,45.9442,29.8996,0,0,0
120,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0010.JPG,46.5249,30.3884,0,0,0
121,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0011.JPG,47.0598,30.8692,0,0,0
122,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0012.JPG,47.6034,31.361,0,0,0
123,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0013.JPG,48.1541,31.8514,0,0,0
124,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0014.JPG,48.6994,32.3438,0,0,0
125,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0015.JPG,49.2392,32.8274,3,2,2
126,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0016.JPG,49.7853,33.3157,4,2,2
127,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0017.JPG,50.3304,33.8061,3,2,1
128,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0018.JPG,50.5676,34.0251,1,0,1
129,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0019.JPG,49.1563,34.3526,0,0,0
130,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0020.JPG,48.6307,33.8738,0,0,0
131,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0021.JPG,48.0822,33.3859,0,0,0
132,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0022.JPG,46.9974,32.4089,0,0,0
133,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0023.JPG,46.4488,31.9241,0,0,0
134,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0024.JPG,45.9084,31.4339,0,0,0
135,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0025.JPG,45.3654,30.9491,0,0,0
136,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0026.JPG,44.8223,30.4601,0,0,0
137,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0027.JPG,44.8098,30.4409,0,0,0
138,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0028.JPG,43.5848,30.9916,0,0,0
139,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0029.JPG,44.1762,31.4768,0,0,0
140,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0030.JPG,44.7083,31.96,0,0,0
141,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0031.JPG,45.253,32.4486,0,0,0
142,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0032.JPG,45.7985,32.9387,0,0,0
143,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0033.JPG,46.3369,33.4288,0,0,0
144,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0034.JPG,46.8861,33.9158,0,0,0
145,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0035.JPG,47.4249,34.4068,0,0,0
146,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_07\Altes Feld\DJI_0036.JPG,47.7377,34.6882,0,0,0
147,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0079.JPG,51.966,33.6808,0,0,0
148,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0080.JPG,51.4535,33.2074,0,0,0
149,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0081.JPG,50.9201,32.7126,0,0,0
150,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0082.JPG,50.3638,32.2351,0,0,0
151,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0083.JPG,49.8194,31.7459,4,6,0
152,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0084.JPG,49.2806,31.2509,4,2,0
153,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0085.JPG,48.7377,30.7613,7,4,0
154,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0086.JPG,48.1982,30.2789,13,0,0
155,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0087.JPG,47.6528,29.7894,0,0,0
156,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0088.JPG,47.1626,29.3518,0,0,0
157,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0089.JPG,45.9794,29.9014,1,0,0
158,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0090.JPG,46.5216,30.384,1,0,0
159,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0091.JPG,47.0608,30.8696,8,0,0
160,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0092.JPG,47.6054,31.3574,9,5,0
161,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0093.JPG,48.1467,31.8441,3,3,0
162,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0094.JPG,49.2334,32.8167,0,1,0
163,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0095.JPG,49.7803,33.3084,0,0,0
164,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0096.JPG,50.3225,33.795,0,0,0
165,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0097.JPG,50.5692,34.0205,0,0,0
166,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0098.JPG,49.1492,34.3436,0,0,0
167,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0099.JPG,48.6116,33.8661,0,0,0
168,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0100.JPG,48.069,33.3805,0,0,0
169,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0101.JPG,47.5245,32.8914,0,0,0
170,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0102.JPG,46.9787,32.4016,1,1,0
171,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0103.JPG,46.4362,31.912,0,0,0
172,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0104.JPG,45.8902,31.4233,0,0,0
173,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0105.JPG,45.3594,30.9419,0,0,0
174,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0106.JPG,44.8141,30.4527,0,0,0
175,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0107.JPG,44.8045,30.4451,0,0,0
176,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0108.JPG,43.5973,30.9915,0,0,0
177,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0109.JPG,44.7083,31.9565,0,0,0
178,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0110.JPG,45.7931,32.9311,0,1,0
179,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0111.JPG,46.3347,33.4195,0,0,0
180,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0112.JPG,46.8765,33.9084,0,0,0
181,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0113.JPG,47.4215,34.3972,0,0,0
182,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Altes Feld\DJI_0114.JPG,47.7353,34.6842,0,0,0
183,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0037.JPG,44.3571,28.0978,0,0,0
184,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0038.JPG,43.1895,27.1189,0,0,0
185,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0039.JPG,42.6042,26.6471,0,0,0
186,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0040.JPG,42.012,26.1751,0,0,0
187,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0041.JPG,41.4269,25.697,1,0,0
188,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0042.JPG,40.8452,25.2287,0,0,0
189,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0043.JPG,40.2574,24.7613,0,0,0
190,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0044.JPG,39.6731,24.2877,0,0,0
191,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0045.JPG,39.083,23.8141,0,0,0
192,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0046.JPG,38.7294,23.5317,0,0,0
193,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0047.JPG,37.373,23.9558,0,0,0
194,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0048.JPG,37.989,24.4232,0,0,0
195,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0049.JPG,38.5636,24.8888,1,0,0
196,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0050.JPG,39.1525,25.3602,0,0,0
197,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0051.JPG,39.7381,25.832,0,0,0
198,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0052.JPG,40.3332,26.3039,3,0,2
199,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0053.JPG,40.9124,26.7747,0,0,0
200,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0054.JPG,41.4896,27.2465,0,0,0
201,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0055.JPG,42.0786,27.714,0,0,0
202,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0056.JPG,42.6735,28.1885,0,0,0
203,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0057.JPG,43.0235,28.4724,0,0,0
204,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0058.JPG,41.6874,28.8789,0,0,0
205,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0059.JPG,41.1101,28.423,0,0,0
206,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0060.JPG,40.5252,27.951,0,0,0
207,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0061.JPG,39.936,27.4778,0,0,1
208,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0062.JPG,39.3469,27.006,0,0,0
209,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0063.JPG,38.7624,26.5352,0,0,0
210,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0064.JPG,38.1772,26.0655,0,0,0
211,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0065.JPG,37.5923,25.5947,0,0,0
212,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0066.JPG,37.0038,25.1227,0,0,0
213,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0067.JPG,36.4217,24.6564,0,0,0
214,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0068.JPG,36.0769,24.3759,0,0,0
215,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0069.JPG,34.7301,24.799,0,0,0
216,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0070.JPG,35.9236,25.7354,0,0,0
217,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0071.JPG,36.5071,26.2075,0,0,0
218,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0072.JPG,37.0937,26.6755,0,0,0
219,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0073.JPG,37.6765,27.1474,0,0,0
220,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0074.JPG,38.2722,27.6175,0,0,0
221,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0075.JPG,38.8529,28.0824,0,0,0
222,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0076.JPG,39.4363,28.5627,0,0,0
223,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0077.JPG,40.0311,29.0337,0,0,0
224,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0078.JPG,40.3565,29.3068,0,0,0
225,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0082.JPG,50.2901,33.2649,0,0,0
226,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0083.JPG,51.4486,33.2034,0,0,0
227,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0084.JPG,50.9098,32.7247,0,0,0
228,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0085.JPG,50.3712,32.2317,0,0,0
229,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0086.JPG,49.8218,31.7392,0,0,1
230,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0087.JPG,48.7332,30.7629,1,0,0
231,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0088.JPG,48.1927,30.2772,1,0,0
232,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0089.JPG,47.6499,29.7886,0,0,0
233,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0090.JPG,47.1619,29.3522,0,0,0
234,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0092.JPG,46.5277,30.3852,0,0,0
